;DATASET;MODEL;MODEL_INDEX;MODEL_DESCRIPTION;FORECAST_HORIZON;PAST_HISTORY_FACTOR;PAST_HISTORY;BATCH_SIZE;EPOCHS;STEPS;OPTIMIZER;LEARNING_RATE;NORMALIZATION;TEST_TIME;TRAINING_TIME;wape;mase;LOSS;VAL_LOSS
107;SolarEnergy;trDPT;17;{'N': 4, 'd_model': 256, 'h': 8};6;3.0;18;64;5;10000;Noam;Noam;minmax;8.669610789761591e-09;1002.9303619861604;2.1814740213069506;3.8619446754455566;0.02599397159996836;0.07897997895876567
108;SolarEnergy;trDPT;0;{'N': 2, 'd_model': 16, 'h': 4};6;1.25;7;32;5;10000;Noam;Noam;zscore;4.363262614772012e-09;565.9113261699678;1.6629602388921618;3.452736616134644;0.10833364611638456;0.1784206360578537
109;SolarEnergy;trDPT;1;{'N': 2, 'd_model': 16, 'h': 8};6;1.25;7;32;5;10000;Noam;Noam;zscore;4.223707287665235e-09;570.0931301116942;2.336501907702603;4.8247108459472665;0.10842251629300327;0.2390283852815628
110;SolarEnergy;trDPT;2;{'N': 2, 'd_model': 128, 'h': 4};6;1.25;7;32;5;10000;Noam;Noam;zscore;4.678535146448449e-09;571.7528650760652;2.1159432949973604;5.0005836486816415;0.10515787402482127;0.17073125541210174
111;SolarEnergy;trDPT;3;{'N': 2, 'd_model': 128, 'h': 8};6;1.25;7;32;5;10000;Noam;Noam;zscore;4.514109303617198e-09;569.6123535633087;3.1655751161967896;6.253787994384768;0.10464680746273708;0.31371243596076964
112;SolarEnergy;trDPT;4;{'N': 2, 'd_model': 256, 'h': 4};6;1.25;7;32;5;10000;Noam;Noam;zscore;4.5188324876123485e-09;576.3709764480592;3.136466528726093;7.904499530792236;0.10737575055070536;0.2140839844942093
113;SolarEnergy;trDPT;5;{'N': 2, 'd_model': 256, 'h': 8};6;1.25;7;32;5;10000;Noam;Noam;zscore;4.629015514249269e-09;583.4318599700928;6.2060630860878625;16.726119995117188;0.10558469137125333;0.3228766679763794
114;SolarEnergy;trDPT;6;{'N': 3, 'd_model': 16, 'h': 4};6;1.25;7;32;5;10000;Noam;Noam;zscore;6.195267606891836e-09;787.4917447566986;2.1344830931300907;4.421092510223389;0.10741751127252634;0.2526461720466614
115;SolarEnergy;trDPT;7;{'N': 3, 'd_model': 16, 'h': 8};6;1.25;7;32;5;10000;Noam;Noam;zscore;6.1546777444334916e-09;772.4303948879242;6.9813307437426;17.840547561645508;0.10772182962559232;0.3991406977176665
116;SolarEnergy;trDPT;8;{'N': 3, 'd_model': 128, 'h': 4};6;1.25;7;32;5;10000;Noam;Noam;zscore;6.198440996138579e-09;780.1717476844788;5.695731201096955;14.383383750915527;0.10269362486034546;0.3529759585857392
117;SolarEnergy;trDPT;9;{'N': 3, 'd_model': 128, 'h': 8};6;1.25;7;32;5;10000;Noam;Noam;zscore;7.023964998791349e-09;800.2749843597412;1.7967969586314452;3.6458911895751953;0.10317852192272843;0.2054089277982712
118;SolarEnergy;trDPT;10;{'N': 3, 'd_model': 256, 'h': 4};6;1.25;7;32;5;10000;Noam;Noam;zscore;7.049130713515522e-09;787.9481055736542;1.8683532000068523;4.019548416137694;0.10695100971679147;0.2037503093481064
119;SolarEnergy;trDPT;11;{'N': 3, 'd_model': 256, 'h': 8};6;1.25;7;32;5;10000;Noam;Noam;zscore;7.062857467001434e-09;782.5890035629272;1.4598858854634544;3.035223484039306;0.10595330941564488;0.15216322839260102
120;SolarEnergy;trDPT;12;{'N': 4, 'd_model': 16, 'h': 4};6;1.25;7;32;5;10000;Noam;Noam;zscore;7.863806152929424e-09;977.4968128204346;4.8646211317913775;12.125802040100098;0.10589972623750367;0.3319630563259125
121;SolarEnergy;trDPT;13;{'N': 4, 'd_model': 16, 'h': 8};6;1.25;7;32;5;10000;Noam;Noam;zscore;7.858787769934575e-09;986.365216255188;2.1935961881675614;4.394767284393311;0.10583077008790467;0.2543150782585144
122;SolarEnergy;trDPT;14;{'N': 4, 'd_model': 128, 'h': 4};6;1.25;7;32;5;10000;Noam;Noam;zscore;8.267121786265504e-09;1001.9636495113373;6.610822729659837;17.148168563842773;0.10330339697408954;0.3636912763118744
123;SolarEnergy;trDPT;15;{'N': 4, 'd_model': 128, 'h': 8};6;1.25;7;32;5;10000;Noam;Noam;zscore;8.299298477232482e-09;987.125086069107;5.696243411870174;14.158275604248047;0.1016799741062287;0.3684210598468781
124;SolarEnergy;trDPT;16;{'N': 4, 'd_model': 256, 'h': 4};6;1.25;7;32;5;10000;Noam;Noam;zscore;8.156274561879266e-09;999.4274997711183;5.5370751466543044;15.00897979736328;0.10674002642072784;0.3024443447589874
125;SolarEnergy;trDPT;17;{'N': 4, 'd_model': 256, 'h': 8};6;1.25;7;32;5;10000;Noam;Noam;zscore;8.316862817714455e-09;994.7362103462219;2.8399387993657115;6.463533401489258;0.10498889541084676;0.253898561000824
126;SolarEnergy;trDPT;0;{'N': 2, 'd_model': 16, 'h': 4};6;1.25;7;64;5;10000;Noam;Noam;zscore;4.2234120886655385e-09;572.356951713562;2.089597601457416;4.354640483856201;0.10621487134055124;0.21394746005535129
127;SolarEnergy;trDPT;1;{'N': 2, 'd_model': 16, 'h': 8};6;1.25;7;64;5;10000;Noam;Noam;zscore;4.384295543500425e-09;571.8700451850891;4.996501437297276;12.270318031311035;0.1055568996650516;0.3171414832274119
128;SolarEnergy;trDPT;2;{'N': 2, 'd_model': 128, 'h': 4};6;1.25;7;64;5;10000;Noam;Noam;zscore;4.488574590143404e-09;580.4764957427979;2.781709298442608;6.522425651550293;0.10247582630031138;0.1987920602162679
129;SolarEnergy;trDPT;3;{'N': 2, 'd_model': 128, 'h': 8};6;1.25;7;64;5;10000;Noam;Noam;zscore;4.768423241856197e-09;587.5609946250918;2.0706442076849263;5.013147830963135;0.10187319721003556;0.16698179642359415
130;SolarEnergy;trDPT;4;{'N': 2, 'd_model': 256, 'h': 4};6;1.25;7;64;5;10000;Noam;Noam;zscore;4.549090385081297e-09;582.9535269737244;6.121282121732833;16.403200149536133;0.10196824229804016;0.31375812490781146
131;SolarEnergy;trDPT;5;{'N': 2, 'd_model': 256, 'h': 8};6;1.25;7;64;5;10000;Noam;Noam;zscore;4.6397164779882875e-09;583.7297728061676;5.27797802541668;14.05540943145752;0.10087551320216157;0.27407556772232056
132;SolarEnergy;trDPT;6;{'N': 3, 'd_model': 16, 'h': 4};6;1.25;7;64;5;10000;Noam;Noam;zscore;6.013867821578005e-09;803.3364417552948;2.659597854848953;4.870317459106445;0.1039472314218306;0.2778390248616536
133;SolarEnergy;trDPT;7;{'N': 3, 'd_model': 16, 'h': 8};6;1.25;7;64;5;10000;Noam;Noam;zscore;6.1480357669403096e-09;785.7430794239044;1.7921054426736038;3.615625381469727;0.10327038456187557;0.2200377732515335
134;SolarEnergy;trDPT;8;{'N': 3, 'd_model': 128, 'h': 4};6;1.25;7;64;5;10000;Noam;Noam;zscore;6.411131875420294e-09;783.9897394180298;2.291068840416844;4.262024879455566;0.1002479420585265;0.2598598698774974
135;SolarEnergy;trDPT;9;{'N': 3, 'd_model': 128, 'h': 8};6;1.25;7;64;5;10000;Noam;Noam;zscore;6.423013635158101e-09;775.0368750095367;2.3303761452056344;5.4334611892700195;0.09917398594439726;0.20552978912989286
136;SolarEnergy;trDPT;10;{'N': 3, 'd_model': 256, 'h': 4};6;1.25;7;64;5;10000;Noam;Noam;zscore;6.818506495002209e-09;798.7697620391846;2.3534291134007628;5.185425758361816;0.1010080415371011;0.2224312275648117
137;SolarEnergy;trDPT;11;{'N': 3, 'd_model': 256, 'h': 8};6;1.25;7;64;5;10000;Noam;Noam;zscore;7.152450363409485e-09;855.2947397232056;5.546138967824058;14.976215362548828;0.10171399416471176;0.2799590229988098
138;SolarEnergy;trDPT;12;{'N': 4, 'd_model': 16, 'h': 4};6;1.25;7;64;5;10000;Noam;Noam;zscore;7.798936172745999e-09;990.855185508728;1.6536553498158064;3.4857747554779053;0.10299014323628462;0.18851560354232788
139;SolarEnergy;trDPT;13;{'N': 4, 'd_model': 16, 'h': 8};6;1.25;7;64;5;10000;Noam;Noam;zscore;7.819747702224642e-09;991.6062481403352;8.116219711018307;21.022056579589844;0.10272160367752772;0.405435432990392
140;SolarEnergy;trDPT;14;{'N': 4, 'd_model': 128, 'h': 4};6;1.25;7;64;5;10000;Noam;Noam;zscore;8.128525855907745e-09;987.951069831848;2.151317257163895;4.192576408386231;0.09951583704686648;0.2910664677619934
141;SolarEnergy;trDPT;15;{'N': 4, 'd_model': 128, 'h': 8};6;1.25;7;64;5;10000;Noam;Noam;zscore;8.674201206847722e-09;984.1543896198273;1.9359672407631847;3.745314598083496;0.0982870491756514;0.2239590535561244
