;DATASET;MODEL;MODEL_INDEX;MODEL_DESCRIPTION;FORECAST_HORIZON;PAST_HISTORY_FACTOR;PAST_HISTORY;BATCH_SIZE;EPOCHS;STEPS;OPTIMIZER;LEARNING_RATE;NORMALIZATION;TEST_TIME;TRAINING_TIME;wape;mase;LOSS;VAL_LOSS
56;M3;trDPT;2;{'N': 2, 'd_model': 128, 'h': 4};18;2.0;36;64;5;;Noam;Noam;minmax;2.316506922220924e-06;0.00022390871667417032;0.1927377345945818;3.1746125221252437;0.07480369515819328;0.1669514775276184
57;M3;trDPT;3;{'N': 2, 'd_model': 128, 'h': 8};18;2.0;36;64;5;;Noam;Noam;minmax;2.574642854571633e-06;0.00023168415959053373;0.18272964923246168;4.439346790313722;0.07385341626547964;0.191606298736904
58;M3;trDPT;4;{'N': 2, 'd_model': 256, 'h': 4};18;2.0;36;64;5;;Noam;Noam;minmax;4.136991365882389e-06;0.0002305413493660772;0.2535540939362221;4.112010478973389;0.07690614685293316;0.1932252321554267
59;M3;trDPT;5;{'N': 2, 'd_model': 256, 'h': 8};18;2.0;36;64;5;;Noam;Noam;minmax;4.4938461800294025e-06;0.00022796421274122133;0.1809692163948594;3.0444254875183105;0.0751978465811484;0.1712348169606665
60;M3;trDPT;6;{'N': 3, 'd_model': 16, 'h': 4};18;2.0;36;64;5;;Noam;Noam;minmax;1.5773561237167984e-06;0.0002888549709792828;0.1840901530789928;5.089365005493164;0.08007416119200331;0.22160710005656534
61;M3;trDPT;7;{'N': 3, 'd_model': 16, 'h': 8};18;2.0;36;64;5;;Noam;Noam;minmax;2.072343102015073e-06;0.0002908958120209384;0.20540591483724926;2.8092615604400635;0.07845896426029261;0.17239437802978186
62;M3;trDPT;8;{'N': 3, 'd_model': 128, 'h': 4};18;2.0;36;64;5;;Noam;Noam;minmax;3.105811640271866e-06;0.00028759411229677513;0.20171246492149453;3.7093639373779297;0.07404832245893822;0.17423945600571838
63;M3;trDPT;9;{'N': 3, 'd_model': 128, 'h': 8};18;2.0;36;64;5;;Noam;Noam;minmax;3.878441233427206e-06;0.00029353847938715045;0.1820893351318361;3.003075361251831;0.07301637066410054;0.16323354775490967
64;M3;trDPT;10;{'N': 3, 'd_model': 256, 'h': 4};18;2.0;36;64;5;;Noam;Noam;minmax;6.159066286252859e-06;0.0003009741103953898;0.1556739591933047;2.732358694076538;0.07583488457134059;0.15358637273311615
65;M3;trDPT;11;{'N': 3, 'd_model': 256, 'h': 8};18;2.0;36;64;5;;Noam;Noam;minmax;6.668111073269332e-06;0.00029887328532308727;0.1729653617455165;5.053764820098877;0.07510290409387954;0.2121800177771112
66;M3;trDPT;12;{'N': 4, 'd_model': 16, 'h': 4};18;2.0;36;64;5;;Noam;Noam;minmax;2.073735671331836e-06;0.0003580593387587592;0.15726884534366495;3.2522683143615723;0.07942103513065679;0.17005908294864322
67;M3;trDPT;13;{'N': 4, 'd_model': 16, 'h': 8};18;2.0;36;64;5;;Noam;Noam;minmax;2.9094950735137836e-06;0.0003566189657509728;0.1711611050945353;2.7659757137298584;0.07784925431263676;0.16052567861650302
68;M3;trDPT;14;{'N': 4, 'd_model': 128, 'h': 4};18;2.0;36;64;5;;Noam;Noam;minmax;4.101113067177675e-06;0.0003593783382814489;0.14774701279658772;2.6385040283203125;0.07322001365231863;0.14704441635505014
69;M3;trDPT;15;{'N': 4, 'd_model': 128, 'h': 8};18;2.0;36;64;5;;Noam;Noam;minmax;4.768143057835678e-06;0.00036337463658391337;0.14932225489234888;2.5478737354278564;0.07219860466195538;0.1461074604936268
70;M3;trDPT;16;{'N': 4, 'd_model': 256, 'h': 4};18;2.0;36;64;5;;Noam;Noam;minmax;8.171668164578782e-06;0.0003668908519704596;0.152006188820744;2.391561508178711;0.07707909477867507;0.14345812894727872
71;M3;trDPT;17;{'N': 4, 'd_model': 256, 'h': 8};18;2.0;36;64;5;;Noam;Noam;minmax;8.856794414973599e-06;0.00036946894696866057;0.1564175974309675;2.786181688308716;0.07573029472107645;0.1597593666418739
0;M3;trDPT;0;{'N': 2, 'd_model': 16, 'h': 4};18;3.0;54;32;5;1476;Noam;Noam;minmax;4.521482224896437e-06;111.7524766921997;0.28632226528345417;4.3729586601257315;0.08014572224697812;0.20155380751405444
1;M3;trDPT;1;{'N': 2, 'd_model': 16, 'h': 8};18;3.0;54;32;5;1476;Noam;Noam;minmax;4.568712617792203e-06;112.91210913658142;0.14047559358230702;2.74714732170105;0.07926744537596844;0.1463452894772802
2;M3;trDPT;2;{'N': 2, 'd_model': 128, 'h': 4};18;3.0;54;32;5;1476;Noam;Noam;minmax;5.3570300776685515e-06;118.81427383422852;0.14200166718839055;3.3868324756622314;0.07292855544003436;0.1583443522453308
3;M3;trDPT;3;{'N': 2, 'd_model': 128, 'h': 8};18;3.0;54;32;5;1476;Noam;Noam;minmax;5.254088417564822e-06;113.25496315956116;0.17358676410880342;3.2918360233306885;0.0720198612768978;0.15666084843022482
4;M3;trDPT;4;{'N': 2, 'd_model': 256, 'h': 4};18;3.0;54;32;5;1476;Noam;Noam;minmax;7.5618352807023235e-06;131.37179493904114;0.12766888802998586;2.675804615020752;0.07740269440522951;0.14157450390713555
