;DATASET;MODEL;MODEL_INDEX;MODEL_DESCRIPTION;FORECAST_HORIZON;PAST_HISTORY_FACTOR;PAST_HISTORY;BATCH_SIZE;EPOCHS;STEPS;OPTIMIZER;LEARNING_RATE;NORMALIZATION;TEST_TIME;TRAINING_TIME;wape;mase;LOSS;VAL_LOSS
41;Traffic-metr-la;trDPT;5;{'N': 2, 'd_model': 256, 'h': 8};12;2.0;24;32;5;10000;Noam;Noam;minmax;4.9149144166681556e-09;628.5624265670776;0.043291103991804594;1.1409646272659302;0.03759188065277419;0.036997546574899134
42;Traffic-metr-la;trDPT;6;{'N': 3, 'd_model': 16, 'h': 4};12;2.0;24;32;5;10000;Noam;Noam;minmax;5.316127799270334e-09;809.7106168270111;0.036988813641265016;1.0157713890075684;0.03788229779927932;0.03119772087250437
43;Traffic-metr-la;trDPT;7;{'N': 3, 'd_model': 16, 'h': 8};12;2.0;24;32;5;10000;Noam;Noam;minmax;5.627453499861908e-09;811.019148349762;0.036146487414867465;0.9277126789093018;0.03798062507509812;0.030402277197156637
44;Traffic-metr-la;trDPT;8;{'N': 3, 'd_model': 128, 'h': 4};12;2.0;24;32;5;10000;Noam;Noam;minmax;5.386833160522404e-09;816.2000734806061;0.03881962379669554;1.0140697956085205;0.03748728154654342;0.034534095121281486
45;Traffic-metr-la;trDPT;9;{'N': 3, 'd_model': 128, 'h': 8};12;2.0;24;32;5;10000;Noam;Noam;minmax;5.639837875369174e-09;813.1601502895355;0.03691995446184647;0.9718002080917358;0.037445201691814894;0.031843923298375945
46;Traffic-metr-la;trDPT;10;{'N': 3, 'd_model': 256, 'h': 4};12;2.0;24;32;5;10000;Noam;Noam;minmax;6.673865923837091e-09;830.2103276252748;0.034183000043867394;0.8921326994895935;0.03765112838260557;0.028842258932335038
47;Traffic-metr-la;trDPT;11;{'N': 3, 'd_model': 256, 'h': 8};12;2.0;24;32;5;10000;Noam;Noam;minmax;6.991148239822106e-09;824.718297958374;0.038752656549164224;1.0184937715530396;0.03767623248658927;0.032867914863995144
48;Traffic-metr-la;trDPT;12;{'N': 4, 'd_model': 16, 'h': 4};12;2.0;24;32;5;10000;Noam;Noam;minmax;7.2050479428769155e-09;1012.2618668079376;0.035099613457865685;0.9380553364753724;0.03807881713321323;0.03034857900014945
49;Traffic-metr-la;trDPT;13;{'N': 4, 'd_model': 16, 'h': 8};12;2.0;24;32;5;10000;Noam;Noam;minmax;6.889717512162068e-09;1010.8592338562013;0.04222318236514912;1.2125422954559326;0.03805194290317671;0.03612504048006875
50;Traffic-metr-la;trDPT;14;{'N': 4, 'd_model': 128, 'h': 4};12;2.0;24;32;5;10000;Noam;Noam;minmax;7.250950899920145e-09;1009.3761246204376;0.0381938265280761;0.9896175861358644;0.037366824409728126;0.032328122428485324
51;Traffic-metr-la;trDPT;15;{'N': 4, 'd_model': 128, 'h': 8};12;2.0;24;32;5;10000;Noam;Noam;minmax;7.187043483919345e-09;1006.3136043548584;0.036025144065182195;0.9542888402938844;0.03732387518915506;0.03100441156753472
52;Traffic-metr-la;trDPT;16;{'N': 4, 'd_model': 256, 'h': 4};12;2.0;24;32;5;10000;Noam;Noam;minmax;8.802733342896914e-09;1028.4675438404083;0.03619012748690855;0.9569500088691713;0.06765016891068289;0.031252597591706684
53;Traffic-metr-la;trDPT;17;{'N': 4, 'd_model': 256, 'h': 8};12;2.0;24;32;5;10000;Noam;Noam;minmax;8.906789019713382e-09;1027.3066091537476;0.03512104138221682;0.9178791642189026;0.06827855151935329;0.03011594446642058
54;Traffic-metr-la;trDPT;0;{'N': 2, 'd_model': 16, 'h': 4};12;2.0;24;64;5;10000;Noam;Noam;minmax;3.852011927479496e-09;614.2131245136261;0.03489058691046415;0.9072492718696594;0.03769651080100348;0.029057147447019805
55;Traffic-metr-la;trDPT;1;{'N': 2, 'd_model': 16, 'h': 8};12;2.0;24;64;5;10000;Noam;Noam;minmax;3.9323421023051455e-09;617.4573314189911;0.03525780456354414;0.9229621887207032;0.03760665302783249;0.030001997016370293
56;Traffic-metr-la;trDPT;2;{'N': 2, 'd_model': 128, 'h': 4};12;2.0;24;64;5;10000;Noam;Noam;minmax;4.004831082855816e-09;624.5017025470734;0.03888679614874038;1.0412579774856567;0.03725161070738865;0.03338783793151378
