;DATASET;MODEL;MODEL_INDEX;MODEL_DESCRIPTION;FORECAST_HORIZON;PAST_HISTORY_FACTOR;PAST_HISTORY;BATCH_SIZE;EPOCHS;STEPS;OPTIMIZER;LEARNING_RATE;NORMALIZATION;TEST_TIME;TRAINING_TIME;wape;mase;LOSS;VAL_LOSS
68;WikiWebTraffic;trDPT;14;{'N': 4, 'd_model': 128, 'h': 4};59;2.0;118;64;5;7665;Noam;Noam;minmax;3.893891619389369e-06;1231.5925796031952;0.4829410584342816;0.8749286532402039;0.03701002126433823;0.06265612365677953
69;WikiWebTraffic;trDPT;15;{'N': 4, 'd_model': 128, 'h': 8};59;2.0;118;64;5;7665;Noam;Noam;minmax;4.910885937248057e-06;1229.8011186122894;0.4827356570574047;0.8752025961875916;0.036994888081798905;0.06391782336868346
70;WikiWebTraffic;trDPT;16;{'N': 4, 'd_model': 256, 'h': 4};59;2.0;118;64;5;7665;Noam;Noam;minmax;8.45037705171292e-06;1440.5723927021027;0.4884964833937789;0.8864359259605408;0.03698460082154442;0.06267141504213214
71;WikiWebTraffic;trDPT;17;{'N': 4, 'd_model': 256, 'h': 8};59;2.0;118;64;5;7665;Noam;Noam;minmax;9.094215215320323e-06;1548.25115442276;0.5153217914704529;0.9378432035446168;0.036960221701883934;0.06650779326446354
72;WikiWebTraffic;trDPT;0;{'N': 2, 'd_model': 16, 'h': 4};59;3.0;177;32;5;10000;Noam;Noam;minmax;1.0486535895117772e-06;1181.0601375102995;0.4775554169683619;0.8673056364059448;0.03726659477220418;0.0615439466200769
73;WikiWebTraffic;trDPT;1;{'N': 2, 'd_model': 16, 'h': 8};59;3.0;177;32;5;10000;Noam;Noam;minmax;1.7061769418422237e-06;1174.9693229198454;0.4908378941903493;0.8911740183830261;0.037245077878877465;0.06395918701309711
74;WikiWebTraffic;trDPT;2;{'N': 2, 'd_model': 128, 'h': 4};59;3.0;177;32;5;10000;Noam;Noam;minmax;2.3743423316457167e-06;1181.3487787246706;0.5046907590080778;0.9186697602272034;0.037116789860663135;0.06510454043745995
75;WikiWebTraffic;trDPT;3;{'N': 2, 'd_model': 128, 'h': 8};59;3.0;177;32;5;10000;Noam;Noam;minmax;3.0600317232328687e-06;1186.493437051773;0.4950646312840962;0.889876127243042;0.03707715877436663;0.06495064334012568
76;WikiWebTraffic;trDPT;4;{'N': 2, 'd_model': 256, 'h': 4};59;3.0;177;32;5;10000;Noam;Noam;minmax;4.993156493577712e-06;1190.6287362575529;0.522422572848909;0.9464633464813232;0.037159481921096055;0.06541027792263776
77;WikiWebTraffic;trDPT;5;{'N': 2, 'd_model': 256, 'h': 8};59;3.0;177;32;5;10000;Noam;Noam;minmax;5.495110707202492e-06;1197.7473187446594;0.6008232961226638;1.1359882354736328;0.03713049537444778;0.07498904934618622
78;WikiWebTraffic;trDPT;6;{'N': 3, 'd_model': 16, 'h': 4};59;3.0;177;32;5;10000;Noam;Noam;minmax;1.5252700815804986e-06;1375.5265262126925;0.4854759556285158;0.8707085847854614;0.03721449149336678;0.061284312629140913
79;WikiWebTraffic;trDPT;7;{'N': 3, 'd_model': 16, 'h': 8};59;3.0;177;32;5;10000;Noam;Noam;minmax;2.464483961500765e-06;1381.4758479595184;0.5252587326089205;0.9524391293525696;0.037169583449951256;0.06705650256481023
80;WikiWebTraffic;trDPT;8;{'N': 3, 'd_model': 128, 'h': 4};59;3.0;177;32;5;10000;Noam;Noam;minmax;3.5006091583244737e-06;1393.3526587486267;0.4954626751029351;0.8945745825767517;0.037087312366921435;0.06513895257376134
